"iter","time","est_name","n_fe","dgp_name","n_iters","n_obs"
6,0.00617718696594238,"lfe::felm",3,"difficult",10,1000
6,0.00803518295288086,"fixest::feols",3,"difficult",10,1000
7,0.0621025562286377,"pyfixest.feols",2,"difficult",10,1000
7,0.00142788887023926,"FixedEffectModels.reg",2,"difficult",10,1000
7,0.0057685375213623,"lfe::felm",2,"difficult",10,1000
7,0.00780534744262695,"fixest::feols",2,"difficult",10,1000
7,0.0650091171264648,"pyfixest.feols",3,"difficult",10,1000
7,0.00177502632141113,"FixedEffectModels.reg",3,"difficult",10,1000
7,0.00623750686645508,"lfe::felm",3,"difficult",10,1000
7,0.00799703598022461,"fixest::feols",3,"difficult",10,1000
8,0.0611045360565186,"pyfixest.feols",2,"difficult",10,1000
8,0.0017540454864502,"FixedEffectModels.reg",2,"difficult",10,1000
8,0.00840234756469727,"lfe::felm",2,"difficult",10,1000
8,0.010120153427124,"fixest::feols",2,"difficult",10,1000
8,0.0696930885314941,"pyfixest.feols",3,"difficult",10,1000
8,0.0017850399017334,"FixedEffectModels.reg",3,"difficult",10,1000
8,0.00626969337463379,"lfe::felm",3,"difficult",10,1000
8,0.00797295570373535,"fixest::feols",3,"difficult",10,1000
9,0.0643637180328369,"pyfixest.feols",2,"difficult",10,1000
9,0.00146198272705078,"FixedEffectModels.reg",2,"difficult",10,1000
9,0.00608062744140625,"lfe::felm",2,"difficult",10,1000
9,0.00807309150695801,"fixest::feols",2,"difficult",10,1000
9,0.0624721050262451,"pyfixest.feols",3,"difficult",10,1000
9,0.0017399787902832,"FixedEffectModels.reg",3,"difficult",10,1000
9,0.00625276565551758,"lfe::felm",3,"difficult",10,1000
9,0.00789141654968262,"fixest::feols",3,"difficult",10,1000
10,0.0643534660339355,"pyfixest.feols",2,"difficult",10,1000
10,0.00154995918273926,"FixedEffectModels.reg",2,"difficult",10,1000
10,0.00611329078674316,"lfe::felm",2,"difficult",10,1000
10,0.00806355476379395,"fixest::feols",2,"difficult",10,1000
10,0.0617423057556152,"pyfixest.feols",3,"difficult",10,1000
10,0.00172114372253418,"FixedEffectModels.reg",3,"difficult",10,1000
10,0.00653672218322754,"lfe::felm",3,"difficult",10,1000
10,0.0126492977142334,"fixest::feols",3,"difficult",10,1000
11,0.0617268085479736,"pyfixest.feols",2,"difficult",10,1000
11,0.00142097473144531,"FixedEffectModels.reg",2,"difficult",10,1000
11,0.00599217414855957,"lfe::felm",2,"difficult",10,1000
11,0.00780558586120605,"fixest::feols",2,"difficult",10,1000
11,0.0609393119812012,"pyfixest.feols",3,"difficult",10,1000
11,0.0017390251159668,"FixedEffectModels.reg",3,"difficult",10,1000
11,0.00611424446105957,"lfe::felm",3,"difficult",10,1000
11,0.00792312622070312,"fixest::feols",3,"difficult",10,1000
2,0.0910162925720215,"pyfixest.feols",2,"simple",10,10000
2,0.00214004516601562,"FixedEffectModels.reg",2,"simple",10,10000
2,0.0119578838348389,"lfe::felm",2,"simple",10,10000
2,0.0152740478515625,"fixest::feols",2,"simple",10,10000
2,0.0897314548492432,"pyfixest.feols",3,"simple",10,10000
2,0.00313615798950195,"FixedEffectModels.reg",3,"simple",10,10000
2,0.0176918506622314,"lfe::felm",3,"simple",10,10000
2,0.0179622173309326,"fixest::feols",3,"simple",10,10000
3,0.0826053619384766,"pyfixest.feols",2,"simple",10,10000
3,0.00198817253112793,"FixedEffectModels.reg",2,"simple",10,10000
3,0.00947666168212891,"lfe::felm",2,"simple",10,10000
3,0.0149321556091309,"fixest::feols",2,"simple",10,10000
3,0.0843088626861572,"pyfixest.feols",3,"simple",10,10000
3,0.0033729076385498,"FixedEffectModels.reg",3,"simple",10,10000
3,0.0109398365020752,"lfe::felm",3,"simple",10,10000
3,0.0176634788513184,"fixest::feols",3,"simple",10,10000
4,0.081984281539917,"pyfixest.feols",2,"simple",10,10000
4,0.00204086303710938,"FixedEffectModels.reg",2,"simple",10,10000
4,0.0115926265716553,"lfe::felm",2,"simple",10,10000
4,0.0154294967651367,"fixest::feols",2,"simple",10,10000
4,0.0854945182800293,"pyfixest.feols",3,"simple",10,10000
4,0.00301790237426758,"FixedEffectModels.reg",3,"simple",10,10000
4,0.0151808261871338,"lfe::felm",3,"simple",10,10000
4,0.0179572105407715,"fixest::feols",3,"simple",10,10000
5,0.0893237590789795,"pyfixest.feols",2,"simple",10,10000
5,0.00214910507202148,"FixedEffectModels.reg",2,"simple",10,10000
5,0.00995111465454102,"lfe::felm",2,"simple",10,10000
5,0.0151760578155518,"fixest::feols",2,"simple",10,10000
5,0.0872533321380615,"pyfixest.feols",3,"simple",10,10000
5,0.00327491760253906,"FixedEffectModels.reg",3,"simple",10,10000
5,0.0111091136932373,"lfe::felm",3,"simple",10,10000
5,0.0531535148620605,"fixest::feols",3,"simple",10,10000
6,0.0726668834686279,"pyfixest.feols",2,"simple",10,10000
6,0.0019829273223877,"FixedEffectModels.reg",2,"simple",10,10000
6,0.00943994522094727,"lfe::felm",2,"simple",10,10000
6,0.0203328132629395,"fixest::feols",2,"simple",10,10000
6,0.0836958885192871,"pyfixest.feols",3,"simple",10,10000
6,0.0030369758605957,"FixedEffectModels.reg",3,"simple",10,10000
6,0.0107948780059814,"lfe::felm",3,"simple",10,10000
6,0.0191571712493896,"fixest::feols",3,"simple",10,10000
7,0.0858209133148193,"pyfixest.feols",2,"simple",10,10000
7,0.0020439624786377,"FixedEffectModels.reg",2,"simple",10,10000
7,0.00957751274108887,"lfe::felm",2,"simple",10,10000
7,0.0143227577209473,"fixest::feols",2,"simple",10,10000
7,0.0836949348449707,"pyfixest.feols",3,"simple",10,10000
7,0.00367593765258789,"FixedEffectModels.reg",3,"simple",10,10000
7,0.0107865333557129,"lfe::felm",3,"simple",10,10000
7,0.0151748657226562,"fixest::feols",3,"simple",10,10000
8,0.0817465782165527,"pyfixest.feols",2,"simple",10,10000
8,0.00198507308959961,"FixedEffectModels.reg",2,"simple",10,10000
8,0.0126659870147705,"lfe::felm",2,"simple",10,10000
8,0.0148708820343018,"fixest::feols",2,"simple",10,10000
8,0.0835738182067871,"pyfixest.feols",3,"simple",10,10000
8,0.00358414649963379,"FixedEffectModels.reg",3,"simple",10,10000
8,0.0107696056365967,"lfe::felm",3,"simple",10,10000
8,0.0169641971588135,"fixest::feols",3,"simple",10,10000
9,0.0802335739135742,"pyfixest.feols",2,"simple",10,10000
9,0.00212287902832031,"FixedEffectModels.reg",2,"simple",10,10000
9,0.0094139575958252,"lfe::felm",2,"simple",10,10000
9,0.0549330711364746,"fixest::feols",2,"simple",10,10000
9,0.0811324119567871,"pyfixest.feols",3,"simple",10,10000
9,0.00308704376220703,"FixedEffectModels.reg",3,"simple",10,10000
9,0.0139241218566895,"lfe::felm",3,"simple",10,10000
9,0.016434907913208,"fixest::feols",3,"simple",10,10000
10,0.0810565948486328,"pyfixest.feols",2,"simple",10,10000
10,0.00197815895080566,"FixedEffectModels.reg",2,"simple",10,10000
10,0.00939702987670898,"lfe::felm",2,"simple",10,10000
10,0.01424241065979,"fixest::feols",2,"simple",10,10000
10,0.0842318534851074,"pyfixest.feols",3,"simple",10,10000
10,0.00399088859558105,"FixedEffectModels.reg",3,"simple",10,10000
10,0.0102133750915527,"lfe::felm",3,"simple",10,10000
10,0.0155625343322754,"fixest::feols",3,"simple",10,10000
11,0.0810234546661377,"pyfixest.feols",2,"simple",10,10000
11,0.00212717056274414,"FixedEffectModels.reg",2,"simple",10,10000
11,0.00960087776184082,"lfe::felm",2,"simple",10,10000
11,0.0133204460144043,"fixest::feols",2,"simple",10,10000
11,0.082021951675415,"pyfixest.feols",3,"simple",10,10000
11,0.0051579475402832,"FixedEffectModels.reg",3,"simple",10,10000
11,0.0110116004943848,"lfe::felm",3,"simple",10,10000
11,0.0173003673553467,"fixest::feols",3,"simple",10,10000
2,0.0811448097229004,"pyfixest.feols",2,"difficult",10,10000
2,0.00197887420654297,"FixedEffectModels.reg",2,"difficult",10,10000
2,0.0125017166137695,"lfe::felm",2,"difficult",10,10000
2,0.015662670135498,"fixest::feols",2,"difficult",10,10000
2,0.0986297130584717,"pyfixest.feols",3,"difficult",10,10000
2,0.00376510620117188,"FixedEffectModels.reg",3,"difficult",10,10000
2,0.0146174430847168,"lfe::felm",3,"difficult",10,10000
2,0.0189027786254883,"fixest::feols",3,"difficult",10,10000
3,0.0785200595855713,"pyfixest.feols",2,"difficult",10,10000
3,0.00194907188415527,"FixedEffectModels.reg",2,"difficult",10,10000
3,0.0124907493591309,"lfe::felm",2,"difficult",10,10000
3,0.0155737400054932,"fixest::feols",2,"difficult",10,10000
3,0.0927598476409912,"pyfixest.feols",3,"difficult",10,10000
3,0.00381016731262207,"FixedEffectModels.reg",3,"difficult",10,10000
3,0.01558518409729,"lfe::felm",3,"difficult",10,10000
3,0.0212283134460449,"fixest::feols",3,"difficult",10,10000
4,0.080195426940918,"pyfixest.feols",2,"difficult",10,10000
4,0.00577402114868164,"FixedEffectModels.reg",2,"difficult",10,10000
4,0.0127294063568115,"lfe::felm",2,"difficult",10,10000
4,0.0159831047058105,"fixest::feols",2,"difficult",10,10000
4,0.0935049057006836,"pyfixest.feols",3,"difficult",10,10000
4,0.00375103950500488,"FixedEffectModels.reg",3,"difficult",10,10000
4,0.166073799133301,"lfe::felm",3,"difficult",10,10000
4,0.0109052658081055,"fixest::feols",3,"difficult",10,10000
5,0.0649783611297607,"pyfixest.feols",2,"difficult",10,10000
5,0.00198602676391602,"FixedEffectModels.reg",2,"difficult",10,10000
5,0.00928497314453125,"lfe::felm",2,"difficult",10,10000
5,0.013378381729126,"fixest::feols",2,"difficult",10,10000
